mu sigma
2.9209333219431146 3.9698425361455025
2.966646147245988 3.9761075239042976
2.9394511208319467 3.9671700367326386
2.8992483602152976 3.99970843590474
2.910668743871683 3.9749192744639252
2.8992121538579902 3.9902713617073795
2.9026511609111623 3.9827629174330585
2.963827504479395 4.015490025511645
2.9748613118262175 4.00366016001364
2.9750316336171743 3.986504941774926
2.9164234940511937 3.971790119436581
2.972677512787418 3.982509903993379
2.945044618544443 4.02195408325955
2.963378804546214 4.0156071920740635
2.956978929392236 4.018803157981904
2.973341337183096 3.983713122448689
2.9070953954157086 4.011648734773473
2.9121475169308675 4.015443075189343
2.966392407133802 3.9763464025056066
2.970776459581737 3.980497988290776
2.9763923251654205 3.996682835327911
2.968498090057452 3.9783075092819873
2.901560771897127 4.004185576661109
2.9001645513674363 4.000695009443209
2.907814510575945 3.977796139242826
2.9746497829502934 3.986976695945507
2.941288977625364 4.021967021169078
2.962616211963966 3.974059717432987
2.9393261212206867 3.967691717659118
2.903539366015365 3.982575617386777
2.9267231941437863 3.9688413770528626
2.9463201720067382 4.02134790149789
2.9015319281624063 4.003694408093955
2.900666520168085 3.988133812005899
2.9004535709431845 4.000938846085567
2.9423429581974867 4.021756655539192
2.900665880749998 3.9883121514522832
2.9033340279911846 3.9831155009319734
2.967635609470507 3.9779643541182246
2.975782206197742 3.99775973247059
2.9021983878116115 4.004618402913499
2.975871129571967 3.9951968686895034
2.914876598587373 3.9733837428690597
2.93190492462578 4.021426980834911
2.9031671818155216 4.005996674215384
2.9690497534339375 3.979529912178499
2.9212121160327937 3.970671354452009
2.915702051400298 4.016698999206785
2.9429239752430316 4.021387168461615
2.910543919220019 4.013394898139448
2.9716810504993814 3.9830419157283323
2.9074612391398547 3.9789556291512573
2.9378264542690187 3.9681410152624914
2.927878824890129 4.020618233838322
2.900608664065528 3.9905269174245106
2.970392165815629 3.981520677725226
2.9665533291864743 3.977678958752309
2.940301676564892 3.968299774312677
2.9165172022673507 3.972946146886409
2.92530382752693 4.019918002235142
2.9687929279250636 3.9798501538944
2.922162872720533 4.019003995950794
2.9002422285146783 3.995219133445998
2.909327639383716 4.012176528123968
2.9744357175867293 3.989062706389564
2.972292223806496 4.005353286964323
2.9182429582867804 3.972210021925928
2.932040582121055 4.02106916885164
2.9314642721493196 3.9687119954524803
2.9245933748826665 4.0196400488912785
2.961601357087847 4.015314185503732
2.9006820888291447 3.9982826451226527
2.900973946871919 3.999545193325197
2.955014034855445 4.018316803189007
2.906060632452854 4.00882236144338
2.9564537233193073 3.9719527997998076
2.9738232806045293 3.9879737516483607
2.919324466401971 4.0177704641436085
2.9168252997443016 4.016657550008299
2.9665866679632735 4.011630256776249
2.9270338888749685 3.96961840376262
2.924427519790362 3.9702545223409147
2.9043816620468 3.9832534674643805
2.9648882174211213 3.9768063112669836
2.9648266593184096 3.976811145962574
2.919681808192129 3.9719125175268837
2.9452261508498365 3.9691342274319035
2.9200021586725717 4.017864351149228
2.954276660855756 3.97134838651708
2.9441422757842735 4.020682436839481
2.955197175904364 4.018004398025286
2.939784288598748 4.021014493224188
2.9369536294922605 3.9686568574240413
2.963571996845796 4.013656554747236
2.9710125655412973 4.006436517314641
2.9331905726446577 4.020804707088202
2.904695233161813 3.983195519896922
2.9744684097215335 3.9980131987759817
2.971943594714709 4.0048211848389865
2.944811078255248 3.9692106892581154
2.963275132362255 3.9759845189151575
2.9048970556746934 3.9831442370706864
2.9738277770125587 3.9894240440921322
2.971054429891807 4.006075430897418
2.9030077309028486 4.003298180913356
2.971900332639498 3.985112409984791
2.96823352823345 4.009456904626556
2.915232365335611 4.01536878454849
2.9294759813571982 3.9695415768845423
2.972104753158011 3.985581553697198
2.9293189131977346 3.96957852088448
2.9611712281355236 3.9748254656256576
2.971070890258531 3.9839245998391375
2.973907878531505 3.9993206848849288
2.968090263895968 3.980313397594572
2.9013704692932736 3.9923636644508314
2.9405215332668684 4.02062776550617
2.936692775407193 3.9690212496256008
2.9549270713028113 4.017635516302992
2.9068376402180727 3.981212894747723
2.9232974539678396 4.018476647201796
2.940132331196855 4.020516534620419
2.9196852905617297 4.017083334493447
2.9020886450474457 3.9902960094994318
2.954194540730706 4.0177194664798535
2.933944907741112 4.020324921514352
2.912445222897722 4.013145845185548
2.9429806487298698 3.9695590895004034
2.905130503386087 4.005742631685997
2.971047362069268 4.0048247743510315
2.9647800913732474 3.977884345177121
2.925762734800675 4.018886574795979
2.9138535444116727 3.9757815193100576
2.9228332686271057 4.018008702779552
2.9028792446045317 4.001095794986656
2.90618037760788 4.007020605176964
2.9508063670230205 4.018527712531448
2.909837488094891 3.9789034438751902
2.907215139820025 4.00816029435105
2.9571866410123304 3.9734782928019436
2.9615594631745665 3.975818606141901
2.9694621215872683 4.006643184061087
2.927463365358673 3.970638061969976
2.9721400782303937 4.0018489516999605
2.968974092766217 3.9825061238184634
2.9191293859567224 3.973307224398215
2.954996874782478 4.016914476373526
2.902317386620024 3.9926232496593705
2.96752192202 4.008646871597329
2.902301580763924 3.995822559315138
2.9044455711394797 3.9863199422493265
2.9069539871575225 3.9824949001109102
2.908818049978661 4.009173041327955
2.9731502797926685 3.995308070561994
2.9661503175451713 4.009741498428207
2.971638247437554 4.00198560748971
2.9374825650482435 4.019775476320999
2.9072700217795737 4.007316422263428
2.9234780952076616 3.972055049909698
2.9613028519831754 4.0134128310263675
2.9322645385624586 3.97025795278223
2.923086182923958 4.017428354556447
2.9226481988040587 4.0172693916877105
2.903585903234842 3.989235375917727
2.9489649066416157 4.018377374920449
2.90792906435799 4.007878042148821
2.9294869398151184 4.018910346499909
2.9728447486984964 3.9943943940177205
2.958668446740798 4.014743363300041
2.9469787059402712 4.018718823147988
2.96971067471995 4.004976044637495
2.9032184052123116 3.9983262622293947
2.964919704443515 4.010417758662858
2.9451043079587635 3.9706946388052184
2.970132000957073 3.9855651351574943
2.9044513169968833 4.002008535349752
2.903133639844833 3.9924252367284496
2.9588305171425224 4.014469289971936
2.9557509624536538 4.0159368628671865
2.9726288678464274 3.9949768675304087
2.909559612838042 4.009238518547795
2.965753846111103 4.009508134116389
2.9032055425390513 3.992433783963353
2.9725683004070254 3.994580398765666
2.9140189431921604 3.9770306744589288
2.9032198731205865 3.995735314549407
2.9532060583713786 3.9729213632009186
2.906625410623565 3.984272939703187
2.923262107939559 3.9726634052101213
2.9551654069188316 4.015931118457036
2.9683239961406427 3.983472593664188
2.9258743503719415 3.9719538952288596
2.953892703038866 3.9732716989501906
2.950914556147661 3.9722921496723314
2.937119142688868 3.970528478715419
2.9595556153919222 4.013624125522494
2.927996521228504 4.018086398574922
2.9069580125752905 3.984212319057166
2.9427840311125806 4.018826128532892
2.9668540006222015 4.00773829047551
2.9541727207893835 4.01613807278812
2.9164414813228285 3.975874067263626
2.906991464830278 4.0054038014587015
2.949842120577497 3.972208672528799
2.9128532924545887 3.9783305743276838
2.908623984511136 3.9822902471102473
2.971599700693275 3.9982242202398792
2.962809174290012 3.9784575301337166
2.906680333772605 3.9851000902617018
2.9665084151632346 3.9819729794393073
2.970642829976665 4.0008704608419725
2.905055411150207 3.988584681134011
2.943100899871381 4.0184969425852
2.9669959306204934 4.006982670342392
2.9714378988532353 3.9920560022314215
2.931782659254352 4.018368298945839
2.926098927579633 4.017269569031581
2.9183723916807844 4.014405839162441
2.968902809860146 4.0042250491537645
2.913794954054054 4.01165785731239
2.915054085478837 4.0125091113361835
2.91079606319643 4.00919054061136
2.9204763042064164 4.015283032963412
2.937280615658546 4.018660206949046
2.9043937849898764 3.9979508482788932
2.905364723129331 3.9884000240912028
2.9692391396084368 3.986312589468147
2.9616236469254584 4.011632154572635
2.9538217363050387 3.9739534820368636
2.9702227309286418 4.0009662622874345
2.9696097632434437 4.002388880660627
2.9688929282018446 4.003707456533284
2.9695041912253477 3.9872537632459046
2.9155576516369797 3.9771548873756286
2.94260519194365 4.018201790250164
2.9161000215763155 4.01268477805233
2.940541949497134 3.9713526331074083
2.9293259725648557 4.017541861660421
2.9104564013621803 3.9815846881695176
2.910217752792008 4.007826429477911
2.936321105356283 3.971418583486645
2.948036886855015 3.9725600058614132
2.9074612226330636 3.985682170800663
2.90551765825796 3.999434362606655
2.923004174234243 3.974058994932934
2.9223210036973097 3.9743304978366325
2.9153601234537407 4.011768659270775
2.950399295963473 4.0162411252514065
2.9638905946851644 3.980773698458286
2.9628098862628938 4.009757498429621
2.970298361837812 3.9975095425787495
2.9414186099401385 3.9718578446886887
2.9601651686034867 4.01164991810779
2.9694315678065806 4.000550773999815
2.964234826091887 3.981339559977581
2.934688153583889 4.017737540238093
2.9154071655218883 3.9781528105823956
2.9419978505127764 4.017592751808381
2.946959981864443 4.016852317285705
2.906172018651898 3.9999515350904336
2.966593313274511 3.9842879692052495
2.955758109415924 3.9757685442738384
2.9221523475753934 4.014817152155784
2.9059838716390467 3.9911079957562507
2.911692535475371 3.9814389472467098
2.961158018695484 3.979145808973495
2.919810964803 4.013688171036209
2.965880256635553 3.98383361236444
2.9182253208430744 3.97684189875299
2.967496769633764 4.003371816107988
2.96077994990984 3.9790159035691297
2.9684314289602636 4.001503008334743
2.935302699087317 3.97222857818395
2.9665325356679375 4.004837193092875
2.931880755464034 4.017025131359693
2.9062669402025936 3.9983778448052547
2.909816917823477 3.98397073726626
2.9694763895926797 3.9924650393453454
2.966391651427425 4.0046491546657395
2.909329689468223 3.984878382556839
2.9355684272108724 4.017149854715915
2.927069965660176 4.015873692547629
2.9630837592921977 4.008300016411941
2.9641420806747156 4.0071793249803465
2.9217043810707026 4.014035320350203
2.923118075274333 4.014591828905665
2.9062648587123237 3.994876307313069
2.9685612402803736 3.999676535028946
2.9188874699147664 3.9770297127227665
2.9195682000941057 3.976738146483582
2.913267915002671 4.008660506159705
2.941711222935401 3.9728350695375125
2.9582965369723575 4.011473371135595
2.9614286981989273 4.00925178138276
2.963666310074432 3.9824916715075522
2.9158394879105747 3.979213544581544
2.907270526980494 3.9990430215140487
2.927824098160286 3.9739895796261226
2.954093645093956 4.013503182113381
2.92436108140023 3.9750137613605623
2.9209228087500803 4.013222250556439
2.922446791206608 3.975762801807824
2.918790022893547 3.9775303706177363
2.914948877998416 3.9800676589437285
2.9427231235473634 3.973211757631198
2.910504221193482 3.9845753990215598
2.9440382694262563 3.973402796469501
2.9653526519134488 3.9849296497323516
2.910352452008245 3.984805477011093
2.9186765031538005 4.011951857010757
2.9636516056209032 3.9828706138124663
2.941712874086635 4.016446262379309
2.9073617031064636 3.9982827863695762
2.9431679565191384 4.0162303674984825
2.959236809420097 4.0103637198706625
2.9613311190708584 4.008697590727271
2.9639612912845332 3.9835972384211233
2.93047575021601 4.015785571995675
2.907291843618749 3.9945246169282993
2.9663079257784313 4.002436644740659
2.9560487229532244 4.01205626305635
2.967696171456102 3.9989128022316374
2.9447411874035834 4.015707692379031
2.968025688801737 3.996927199957841
2.9103941834826115 3.9855853642877603
2.918593696444893 3.9781981306651995
2.967151300751884 3.9894133407504304
2.9254260346945378 4.014372988522831
2.937534987831698 3.9733627935224924
2.909921628991402 3.986458955488752
2.9077115797583906 3.997103824624026
2.907891040852497 3.9979691762345344
2.909423985423889 4.002156989471981
2.9400357238202273 3.973491998149463
2.915592227478156 4.0092276996078215
2.965337683147999 4.003489154691699
2.959179034877526 4.009789003643352
2.958111779098798 4.010503062675211
2.9479757317425137 3.974775192002304
2.919935098847385 4.011911302562502
2.9265523519301833 4.014521046812019
2.966238832405181 3.987981333958108
2.9463876064310797 3.9744573790255497
2.9266144672908596 3.9751094433657292
2.9654087819626938 4.0031174858213845
2.920585912870969 3.9774477021443433
2.9677530637014637 3.995741843005364
2.9522553290661606 3.976281897606024
2.9291709138073947 4.015012710339654
2.967354771032219 3.9976506026592156
2.9156991932582574 3.9807303070449414
2.9308763688429913 3.974371163590228
2.942923838356738 4.015474908247681
2.946963587044675 4.014757974325624
2.9632605258988916 3.9840186441264915
2.9607851041898083 4.0080432494856675
2.91626658523474 4.009200190626298
2.9388698690653574 3.973897521967636
2.954724506859956 4.011917658431859
2.9298664280118074 3.974702186453153
2.9109533608482785 3.9861824315163794
2.9667942707678523 3.9910194921460205
2.9356905485246703 4.015575941326385
2.9646118299565565 3.986155414971668
2.9098153584128323 3.988392946033479
2.966175584705566 4.0003047962398215
2.9363195761887138 3.974044304571911
2.9497047252729045 4.013779457069656
2.9585573824751377 3.9801140760799947
2.912081943713833 4.00480943526107
2.9398129453837707 4.015470651400012
2.9558945567043153 3.9784883810643135
2.925376148249028 3.976028021641998
2.9662012568932394 3.989700761686229
2.947917668139624 3.975354832370164
2.9320602622627696 3.9745456026051285
2.909874333923534 4.000824601060681
2.9099577478362737 4.001001706514103
2.914857038018979 4.007538107743383
2.955330209961706 3.978326843321777
2.929231744600152 4.014482324851833
2.914095226986581 3.9828421218290573
2.909350711351162 3.9905313880332076
2.9539935817286227 3.977704456516892
2.966685041879689 3.9925539557643046
2.9087928177489597 3.99542664796921
2.9586989457555184 3.9805611599228117
2.966708946343966 3.996537249534377
2.9582340440487194 3.9802507960992903
2.9211460354766516 4.011561993753892
2.9658989811314456 3.9997378831204515
2.9118561173684703 4.003840671283517
2.9612813397265345 3.982866194048469
2.9163376144253137 3.9811071655365233
2.963027527744504 4.004756731666662
2.94676728511683 3.9754158788999527
2.9340863019303525 3.974610315048499
2.9662789867655586 3.992081598322195
2.909226961740821 3.996205498279513
2.9382560354482523 3.974543802232487
2.9469485871962195 3.975635672209901
2.9537025390459544 3.978014847013309
2.948624636661368 3.9761276566135715
2.9097660478208387 3.998426538635069
2.9104460318860466 4.000440859745845
2.9622265239084906 3.9844719165225406
2.9374556886298793 3.9746759812821524
2.956319067341995 4.010040135295954
2.9508605703777055 4.012625212399208
2.909432667850009 3.994419226254192
2.9112638458401365 4.001815807870745
2.920923488191841 3.978714528509495
2.929611895587957 3.9756469725863175
2.952885561432585 3.9778945666756638
2.964497425335235 3.9883438602833636
2.9463403297090958 4.013776690471892
2.9125013475278165 4.003327374679615
2.9368829752711116 4.014578356381568
2.941478905836476 3.975147470363181
2.9354833014057418 4.014518181890355
2.953577834234321 3.9784524222115496
2.9421840350284887 3.9752619317604507
2.9632580790572884 4.0029388912194594
2.93594880052287 3.975089231840572
2.9232759883625152 3.977941202727843
2.94636645586621 4.013539102477867
2.9558146742774456 4.009788543198075
2.9193792468476047 4.009500486972574
2.9348861982544934 3.97525396697409
2.92698016458864 4.012856646743989
2.962885894554912 3.986414905659008
2.9255747068142837 3.9771868729101234
2.9652486146530563 3.9975763166903944
2.916560130858718 4.00734705799524
2.9331890681323896 4.014073964886642
2.9266878209801837 3.976873623887107
2.929622608790392 4.013460516677675
2.9586428936054943 3.9820129771576926
2.913922813792103 3.985044288499041
2.960725565170898 4.005580812794275
2.925020793193202 3.9775485381122015
2.925837486091533 4.012287127938816
2.9634822283243185 3.987935662531676
2.9616405524595404 3.985180184210921
2.9261537293027784 4.012313593315776
2.955569754695721 4.009507135955314
2.940027932250728 4.0140463619958835
2.9645880037106336 3.9985601980678744
2.9141536065179268 3.9851536213393346
2.917117697766299 3.982199968470857
2.964966470030816 3.9929712024037967
2.910630548339994 3.993601150930095
2.9426302703806497 4.013722418489057
2.9106610193946754 3.993720654952157
2.951295626455316 3.9780983594305903
2.910867394930961 3.9927079603289832
2.9565002391492063 4.008614955802939
2.94561926056158 4.013083906453024
2.9642008044504804 3.9906663668109092
2.949982165290014 4.011844870974643
2.916255646204193 3.9832487766917275
2.960833565191842 3.9848189761795805
2.9110911556094954 3.9920685072611577
2.9387542751983564 4.013823408153681
2.9423877491956905 3.976058388769261
2.9110289204320066 3.996271471577959
2.9358536097405303 4.013702926975798
2.961523169419133 3.9859429035466305
2.936164351904723 4.013700384442899
2.956221181784098 4.008555802362031
2.914330237357542 3.9857357269968263
2.9151215526883134 4.0047908887060775
2.913694435582037 3.986633462031684
2.9340799143789646 3.97607775743544
2.911635837239672 3.998424741688649
2.962958819883632 4.001029009983071
2.9119627589401267 3.999394895610131
2.911317031890403 3.995850925001059
2.9589952191869218 4.0060305013547834
2.9114637610636125 3.9966442808305533
2.9500768807325146 4.011293710168211
2.962716025968144 4.000881156888706
2.964044334722771 3.9930593763513196
2.914254655946511 3.986477556136157
2.9440836149319227 4.012825284769299
2.9490058882040633 3.9779700168978227
2.917083172673158 3.983380226504276
2.9125824044125364 3.999917046166645
2.9277449408876626 4.011895737017761
2.962046032310173 3.9877218965896266
2.9301601409338636 3.977094601937376
2.9635150817316984 3.998076448424036
2.9443461060326075 4.012596323216533
2.9237667708532564 3.979266994836429
2.912068919475206 3.992251336788007
2.9626411655276366 3.9894040610338295
2.914486492191247 4.002689452756535
2.9620953427561214 3.9885351190455176
2.918448660909663 3.982677285788243
2.9120988473200256 3.993011583269232
2.9426654777846792 4.012688776391181
2.920673563657476 4.008381402061288
2.9127485300997398 3.9989904297327676
2.9621380992632282 4.000731862469486
2.939499693986862 4.012883297269154
2.9139548676572744 4.0014945718440975
2.921743960438918 3.9806281455427666
2.9131059873383025 3.9996271494050823
2.91580090368833 3.9855028315015693
2.9324563914001276 4.012446288769013
2.936786385374352 3.9767137390406586
2.9609437697090564 4.002421473909527
2.9125095034959387 3.992329528930099
2.912691055705387 3.9915377588110164
2.9632999862826197 3.9945048313707856
2.919960165809602 4.0076407531550196
2.9156991870108975 4.003701573198669
2.934030183013834 4.0125532076371
2.9622085024576803 3.9997941798662207
2.941077850754468 4.012585747649106
2.91325265528287 3.9993210994613486
2.9492937089474363 3.9787714976838764
2.9157585134288935 4.0035466158486175
2.9126085758965963 3.9960304540164797
2.953276718198477 3.9806982777488455
2.9588066882617663 3.9849342704802115
2.9520664602367566 4.009454280220315
2.949290089234009 3.9789211860078004
2.91262766967335 3.994489009981356
2.9602157437749037 4.00288114908001
2.9237254802125867 4.009476248815821
2.9154831138994735 3.986650784824482
2.916414328044371 3.9855467927762516
2.9399612209557358 3.977165378630834
2.929872485071872 4.011507633854718
2.9445561935728315 3.977793818033267
2.943348717867818 3.9775764467658403
2.916605262232523 3.9854999048240023
2.941539687730838 3.9773516206011488
2.9547505411619577 3.9819127712893705
2.924582716393424 3.979900756197016
2.962177782699812 3.9981479622879803
2.939423000537696 3.977245430994315
2.926205881410937 4.0102907428106
2.954249874927953 4.007895539216857
2.928302488370706 3.978588304546804
2.918525221278683 4.005695116339137
2.940110285851732 3.977378627218147
2.9615848499475335 3.9994732899956444
2.942411363225077 3.9776325745598284
2.9558839812700954 4.006629190931718
2.9131862658938883 3.99560703432138
2.921479252287036 3.981743318974893
2.960812461409954 3.9886137255300413
2.9429486384146193 4.011765831025599
2.9150072368031505 3.988291089287533
2.9181412917597473 4.005159517307214
2.9280428821248954 3.9788740037524803
2.9621077925692414 3.996966915243661
2.961718385995682 3.991226328301229
2.9603094536141366 4.001453440001629
2.9439475471343353 4.011464407516271
2.9262656008384926 3.9795648752286312
2.9199040352772574 4.006467920322694
2.9475497505606745 3.9789723702337647
2.9237592443827918 4.00875247146319
2.935369189832083 3.9777631470903363
2.9396764505658846 4.01178479830189
2.9573710271237723 4.00473039225754
2.915637936542584 4.001438724333671
2.9269546594292613 3.9795646146144503
2.956644006245959 3.984290786661013
2.918669007830028 4.004895762938416
2.959546030791765 4.001786634344197
2.913964279696344 3.9938215926990557
2.953391957520246 4.007503592412312
2.9609430431104644 3.990838779998577
2.9615233869145947 3.995991319442443
2.961502095097365 3.9958429121080212
2.9554100046910383 4.005931422246934
2.9614533102334133 3.9948660923020887
2.957670929520775 3.985716935686437
2.933411355239237 3.978394354783876
2.961201408189082 3.99669609983074
2.9340322523315745 3.9783941703512067
2.949011510489301 4.009300945499627
2.9568233267835615 3.9851392509691266
2.9367083136898913 4.011239220855797
2.9586007737673303 3.9872839706947216
2.9499413502834186 4.008845344036708
2.9416648206258325 4.0110234418495185
2.9170338046860578 4.002240761473065
2.953753870198465 3.9827556759898
2.921187584904805 4.0062916777394015
2.935237719652039 3.9784115756928076
2.954641077663668 3.9834433671271654
2.949741382926772 3.9806920283098632
2.938604923598156 3.9783812495768185
2.949805128801752 3.980763064747724
2.9605332044707926 3.9916900720207513
2.9272236410098103 3.9802168184824662
2.938148858817799 3.9784319819594933
2.9202770866830168 3.9841856268390092
2.915346256708795 3.9982630801380887
2.953221827479902 4.00680869294423
2.929052754444506 3.9798014033828593
2.9558752159448227 3.984835417638131
2.9602829452110417 3.9977003622646814
2.9499009002863987 4.0084528094998255
2.915352533167021 3.9919340810377992
2.9577516376875495 3.987031007193657
2.9602478183365855 3.9970853123114054
2.938843368125235 4.010765833816869
2.9601978138406193 3.992358412372608
2.9249459764490346 3.981573697656785
2.96034142614774 3.9937993235617024
2.9208763845154975 4.005311272460647
2.922963809766035 4.006721695977144
2.915410811760935 3.993375107214807
2.9156237441909205 3.99255614622573
2.959814328735742 3.9975355548977403
2.956152049010025 4.003785672658264
2.9180677437632294 3.987346666698408
2.916497637828895 3.9901514058606855
2.9155311301872224 3.9944045520604936
2.9205591987556763 4.00467325607898
2.9503297404541415 4.0077354255570405
2.953090703663084 4.006159401162668
2.9161871588618866 3.9911810454920467
2.916741019824338 3.9996923728207276
2.9599803666234377 3.995177029011171
2.9168726313096913 3.9998882402227283
2.9363922367301765 4.010371261813382
2.9546349205326843 3.9846210016544803
2.9200593269908603 3.9854861334555958
2.91951457017773 3.9860626406826496
2.935711948919217 4.010237883710443
2.959710453226415 3.9934256405387814
2.9522998919754495 4.006407208193956
2.9475066436201756 4.008667382973491
2.9382355072312376 3.9792769309342075
2.9234572879951184 4.006418356899548
2.9502692528202386 3.9820637092181297
2.957773832475954 3.9885915148717075
2.9321215150827893 4.009557021562334
2.9443522123722063 3.980126091463245
2.9593731928860603 3.9962693844919226
2.9178039323070855 3.988971543436088
2.9564805064070017 3.9871366763653797
2.9590016467281717 3.9975320061506436
2.938823610817921 4.009957284888821
2.959120617985585 3.9927777681273833
2.9569673766617797 4.001582756650671
2.946231005015191 3.980799686768199
2.956463865646102 3.9873347152222847
2.9174455792488425 3.9900929610013143
2.922754717246046 3.9840299502768173
2.916468697177757 3.994769041916154
2.918827027833851 4.0015502328796115
2.9188151788654677 3.98815763052147
2.9582615036806996 3.998497374557058
2.9565630931809133 4.001569949028834
2.9337766627468422 3.9801347307640995
2.951707220773491 3.9835729940638136
2.958195001187894 3.9983205007384464
2.9561807634931285 3.9875744270301587
2.919938871268015 3.987005673239859
2.956856672080275 3.9885953097660294
2.9191885722012865 3.988090844742143
2.9527479504371517 4.005047970376811
2.9253348441136535 4.006572570070312
2.919542536278994 3.9876373398875087
2.9465726698589156 3.9813742546564934
2.9294042593706173 4.008235971670421
2.9181897853120113 3.99973453357324
2.9205567940410315 4.002996083708926
2.927409323477901 4.007466056826792
2.9228084592175954 3.984607053332268
2.91715166898765 3.9961568853751595
2.926619120253605 4.007055006622668
2.929415486884573 3.981381461215469
2.951856437927294 4.0054750025221555
2.9396072243491784 3.980186863885465
2.927500712121685 4.007376740109042
2.917210457775783 3.995190816778411
2.9326138274882774 3.980665036341483
2.95240342591517 4.004917014769496
2.924154916077483 3.983947360989801
2.9407383070848607 3.980421048423113
2.954801692187063 3.986688838256169
2.937239520270958 4.00918802407318
2.9581161882201124 3.9962934692016496
2.9192755475628744 3.9886916106310197
2.945898009322248 3.981495016363877
2.948800045467688 4.0068657125796925
2.9296335941420812 4.007923160366753
2.944526738339097 4.0083169540409385
2.931005323318441 4.008261096315909
2.9274109019621717 3.9824354508212174
2.9180442446777604 3.991688728740217
2.929218678181542 4.00768700592444
2.9214239348588515 3.9863782866204285
2.9553530889141797 3.9876672538708045
2.9248181390095827 4.0056867907931775
2.939393277742483 3.980518801349941
2.9436447397316714 3.9811435606722028
2.943962946559113 4.0082387211054025
2.917802927145214 3.9943380910638653
2.955549536780086 3.988244380999178
2.9293056135783226 4.0075133127159095
2.9269614570707123 3.9829418932650102
2.953606904003929 3.9862030082068993
2.9197627920037834 3.9888654185300796
2.925699464931591 3.9836059567944924
2.946641608537938 4.00730439839308
2.9347826297951576 3.9808884923810393
2.957425980397026 3.9928506214367445
2.9240911202646105 4.0048293208338155
2.931194099105496 4.00790295436091
2.937168184344397 4.0086997805698905
2.94453584819036 4.007859111857014
2.921827608732098 3.986641928646304
2.9534206616141434 3.986449799274694
2.9208925663466276 4.001621847404422
2.956251429384694 3.9991772276236737
2.9533638118397363 4.003032777112789
2.9214891539802483 4.002213004883254
2.928593537406617 4.006820470962475
2.9301605768674914 4.00735436696746
2.924705027071462 4.004835729616402
2.9217604331736338 4.002300686240006
2.956811872273695 3.996990773106091
2.9217324494457553 4.0022201089852265
2.9461037380586985 3.9824760241660906
2.9488644880814734 4.005859788792639
2.938785135055139 3.9811926493544467
2.9201095802127313 3.9895529765087048
2.9258788046797863 3.9841557501153826
2.927209809062835 3.983659881654207
2.945928678462384 4.00679982314028
2.954022939499576 4.001594205976038
2.937556205815274 4.008087989470594
2.940446725705197 4.007922845942419
2.9346777592268443 4.007816548481854
2.919059990505921 3.994841137899347
2.953559171734792 3.9875785808061193
2.95081011549478 3.9852556273563398
2.9199446716705006 3.998617885452615
2.9494502398690496 4.005020746892261
2.9205498075431087 3.9898726115880994
2.9215041884974937 4.000942918798277
2.9343431081361384 3.981889531885929
2.9195947515575904 3.992571059481667
2.9522552937331152 4.002872217596388
2.925855616618991 4.00468537170927
2.940225787425625 4.007664477493998
2.9202793186977347 3.990687703130366
2.919409731337481 3.9953808149070875
2.94038834406491 4.007620757349689
2.9424344722122635 3.982155656435191
2.9547106698874757 3.999830020294598
2.930051107908861 4.006478448394448
2.938465540369643 4.007671957862334
2.9560244842246357 3.99597319309859
2.948088545898112 4.005409569180681
2.9205434941631614 3.998927182829932
2.9196416630329587 3.993823905889612
2.95127220717316 4.003368323931262
2.955769334133334 3.996562406824852
2.9459843457051504 3.983281544117447
2.95512731630762 3.990970733688266
2.943106615389422 3.9824894058154787
2.9377687800346655 3.9819465847790516
2.9465708328408144 4.005916822026888
2.9286656208558077 3.983756277619015
2.9472954269039757 4.005398875060028
2.920015507179075 3.995165443422482
2.9433860813066075 4.006587176600361
2.9468749077620933 3.9840301257192854
2.9295733202345096 4.005741950486083
2.9552679515197884 3.9963140789829317
2.955040359249196 3.9922405701375467
2.920258785381038 3.9953169673503526
2.9343822754400395 3.982595115875495
2.9463313744130426 4.00553845342208
2.926456983488869 4.0040861793425915
2.9504531661430367 4.003205650993535
2.9207780521018596 3.9921530043489812
2.92179929967799 3.9899426675369827
2.9428421868067605 3.9829823439398186
2.951002318853762 4.002662953331605
2.9206586375382324 3.9963490593300994
2.949032429656484 4.003986678399725
2.9338446283344672 3.982872600460004
2.9404015230104203 4.006746178266307
2.9394049831143825 4.006792634873504
2.927850348621353 4.004503681906472
2.920840730527487 3.995565913560428
2.922345470229925 3.999733947661011
2.9472242158700097 3.984774118874518
2.9546451231677207 3.994236987443071
2.948888748474967 4.003706386490332
2.9338229426259392 3.9832374504453503
2.953022973058059 3.989833575165449
2.95380879220735 3.9981453546057084
2.9287791112519197 3.9848073440108474
2.9371499494212587 3.982965827258436
2.943657940568658 4.005718475906234
2.9299818861837457 4.005070924500809
2.936432303482062 3.983047173354626
2.9261425923820013 3.9864065798875226
2.9337829136069042 3.9834176408480158
2.94697013336291 3.9851029402963016
2.948182945532884 3.985743426844838
2.9537129012041414 3.9972300574171236
2.9535528760713947 3.99769280002129
2.923828277998781 3.988870090216901
2.9272931805285656 4.003465502978212
2.9378478535495023 4.006173574911731
2.946400318516705 3.985047955546173
2.948469897942746 4.003224453352737
2.9398401242373358 3.9834737581789827
2.922191658674178 3.997128903609674
2.9285742399280656 3.9855616170290875
2.92428262958257 3.988830023198062
2.940225399806558 4.0058187851328935
2.9525626727873515 3.991015873297829
